# This is a comment. Comments start with #

SECTION_HORIZON
# All instances start at 06:00 on the first day and finish at 06:00 on the last day.
# The planning horizon length in days:
14

SECTION_TASKS
# The number of different tasks
19

SECTION_STAFF
# ID, MinTotalMinutes, MaxTotalMinutes
14,02:00-02:15,10,1,1
14,02:15-02:30,10,1,1
14,02:30-02:45,10,1,1
14,02:45-03:00,10,1,1
14,03:00-03:15,10,1,1
14,03:15-03:30,10,1,1
14,03:30-03:45,10,1,1
14,03:45-04:00,10,1,1
14,04:00-04:15,10,1,1
14,04:15-04:30,10,1,1
14,04:30-04:45,10,1,1
14,04:45-05:00,10,1,1
14,05:00-05:15,10,1,1
14,05:15-05:30,10,1,1
14,05:30-05:45,10,1,1
14,05:45-06:00,10,1,1
14,06:00-06:15,10,1,1
14,06:15-06:30,10,1,1
14,06:30-06:45,10,1,1
14,06:45-07:00,10,1,1
14,07:00-07:15,10,2,2
14,07:15-07:30,10,1,1
14,07:30-07:45,10,2,2
14,07:45-08:00,10,1,1
14,08:00-08:15,10,2,2
14,08:15-08:30,10,1,1
14,08:30-08:45,10,1,1
14,08:45-09:00,10,1,1
14,09:00-09:15,10,1,1
14,09:15-09:30,10,1,1
14,09:30-09:45,10,1,1
14,09:45-10:00,10,1,1
14,10:00-10:15,10,1,1
14,10:15-10:30,10,1,1
14,10:30-10:45,10,1,1
14,10:45-11:00,10,1,1
14,11:00-11:15,10,1,1
14,11:15-11:30,10,1,1
14,11:30-11:45,10,1,1
14,11:45-12:00,10,1,1
14,12:00-12:15,10,1,1
14,12:15-12:30,10,1,1
14,12:30-12:45,10,1,1
14,12:45-13:00,10,1,1
14,13:00-13:15,10,1,1
14,13:15-13:30,10,1,1
14,13:30-13:45,10,1,1
14,13:45-14:00,10,2,2
14,14:00-14:15,10,2,2
14,14:15-14:30,10,1,1
14,14:30-14:45,10,1,1
14,14:45-15:00,10,1,1
14,15:00-15:15,10,1,1
14,15:15-15:30,10,1,1
14,15:30-15:45,10,1,1
14,15:45-16:00,10,1,1
14,16:00-16:15,10,1,1
14,16:15-16:30,10,1,1
14,16:30-16:45,10,1,1
14,16:45-17:00,10,1,1
14,17:00-17:15,10,1,1
14,17:15-17:30,10,1,1
14,17:30-17:45,10,1,1
14,17:45-18:00,10,1,1
14,18:00-18:15,10,1,1
14,18:15-18:30,10,1,1
14,18:30-18:45,10,1,1
14,18:45-19:00,10,1,1
14,19:00-19:15,10,1,1
14,19:15-19:30,10,1,1
14,19:30-19:45,10,1,1
14,19:45-20:00,10,1,1
14,20:00-20:15,10,1,1
14,20:15-20:30,10,1,1
14,20:30-20:45,10,1,1
14,20:45-21:00,10,1,1
14,21:00-21:15,10,1,1
14,21:15-21:30,10,2,2
14,21:30-21:45,10,1,1
14,21:45-22:00,10,1,1
14,22:00-22:15,10,1,1
14,22:15-22:30,10,2,2
14,22:30-22:45,10,1,1
14,22:45-23:00,10,1,1
14,23:00-23:15,10,1,1
14,23:15-23:30,10,1,1
14,23:30-23:45,10,1,1
14,23:45-00:00,10,1,1
15,00:00-00:15,10,1,1
15,00:15-00:30,10,1,1
15,00:30-00:45,10,1,1
15,00:45-01:00,10,1,1
15,01:00-01:15,10,1,1
15,01:15-01:30,10,1,1
15,01:30-01:45,10,1,1
15,01:45-02:00,10,1,1
15,02:00-02:15,10,1,1
15,02:15-02:30,10,1,1
15,02:30-02:45,10,1,1
15,02:45-03:00,10,1,1
15,03:00-03:15,10,1,1
15,03:15-03:30,10,1,1
15,03:30-03:45,10,1,1
15,03:45-04:00,10,1,1
15,04:00-04:15,10,1,1
15,04:15-04:30,10,1,1
15,04:30-04:45,10,1,1
15,04:45-05:00,10,1,1
15,05:00-05:15,10,1,1
15,05:15-05:30,10,1,1
15,05:30-05:45,10,1,1
15,05:45-06:00,10,1,1
1,06:00-06:15,11,1,1
1,06:15-06:30,11,2,2
1,06:30-06:45,11,1,1
1,06:45-07:00,11,1,1
1,07:00-07:15,11,1,1
1,07:15-07:30,11,2,2
1,07:30-07:45,11,2,2
1,07:45-08:00,11,2,2
1,08:00-08:15,11,1,1
1,08:15-08:30,11,1,1
1,08:30-08:45,11,1,1
1,08:45-09:00,11,1,1
1,09:00-09:15,11,1,1
1,09:15-09:30,11,1,1
1,09:30-09:45,11,1,1
1,09:45-10:00,11,2,2
1,10:00-10:15,11,1,1
1,10:15-10:30,11,1,1
1,10:30-10:45,11,1,1
1,10:45-11:00,11,1,1
1,11:00-11:15,11,1,1
1,11:15-11:30,11,2,2
1,11:30-11:45,11,1,1
1,11:45-12:00,11,1,1
1,12:00-12:15,11,1,1
1,12:15-12:30,11,1,1
1,12:30-12:45,11,1,1
1,12:45-13:00,11,1,1
1,13:00-13:15,11,2,2
1,13:15-13:30,11,1,1
1,13:30-13:45,11,1,1
1,13:45-14:00,11,1,1
1,14:00-14:15,11,2,2
1,14:15-14:30,11,1,1
1,14:30-14:45,11,1,1
1,14:45-15:00,11,1,1
1,15:00-15:15,11,1,1
1,15:15-15:30,11,1,1
1,15:30-15:45,11,1,1
1,15:45-16:00,11,1,1
1,16:00-16:15,11,1,1
1,16:15-16:30,11,1,1
1,16:30-16:45,11,1,1
1,16:45-17:00,11,1,1
1,17:00-17:15,11,1,1
1,17:15-17:30,11,1,1
1,17:30-17:45,11,1,1
1,17:45-18:00,11,1,1
1,18:00-18:15,11,1,1
1,18:15-18:30,11,1,1
1,18:30-18:45,11,1,1
1,18:45-19:00,11,1,1
1,19:00-19:15,11,1,1
1,19:15-19:30,11,1,1
1,19:30-19:45,11,1,1
1,19:45-20:00,11,1,1
1,20:00-20:15,11,1,1
1,20:15-20:30,11,1,1
1,20:30-20:45,11,1,1
1,20:45-21:00,11,1,1
1,21:00-21:15,11,1,1
1,21:15-21:30,11,1,1
1,21:30-21:45,11,1,1
1,21:45-22:00,11,1,1
1,22:00-22:15,11,1,1
1,22:15-22:30,11,1,1
1,22:30-22:45,11,1,1
1,22:45-23:00,11,2,2
1,23:00-23:15,11,2,2
1,23:15-23:30,11,1,1
1,23:30-23:45,11,1,1
1,23:45-00:00,11,2,2
2,00:00-00:15,11,1,1
2,00:15-00:30,11,1,1
2,00:30-00:45,11,2,2
2,00:45-01:00,11,2,2
2,01:00-01:15,11,1,1
2,01:15-01:30,11,2,2
2,01:30-01:45,11,2,2
2,01:45-02:00,11,1,1
2,02:00-02:15,11,1,1
2,02:15-02:30,11,1,1
2,02:30-02:45,11,1,1
2,02:45-03:00,11,1,1
2,03:00-03:15,11,1,1
2,03:15-03:30,11,1,1
2,03:30-03:45,11,1,1
2,03:45-04:00,11,1,1
2,04:00-04:15,11,1,1
2,04:15-04:30,11,1,1
2,04:30-04:45,11,1,1
2,04:45-05:00,11,1,1
2,05:00-05:15,11,1,1
2,05:15-05:30,11,1,1
2,05:30-05:45,11,1,1
2,05:45-06:00,11,1,1
2,06:00-06:15,11,1,1
2,06:15-06:30,11,1,1
2,06:30-06:45,11,1,1
2,06:45-07:00,11,1,1
2,07:00-07:15,11,1,1
2,07:15-07:30,11,1,1
2,07:30-07:45,11,1,1
2,07:45-08:00,11,1,1
2,08:00-08:15,11,1,1
2,08:15-08:30,11,1,1
2,08:30-08:45,11,1,1
2,08:45-09:00,11,1,1
2,09:00-09:15,11,1,1
2,09:15-09:30,11,1,1
2,09:30-09:45,11,1,1
2,09:45-10:00,11,1,1
2,10:00-10:15,11,1,1
2,10:15-10:30,11,1,1
2,10:30-10:45,11,1,1
2,10:45-11:00,11,1,1
2,11:00-11:15,11,1,1
2,11:15-11:30,11,1,1
2,11:30-11:45,11,1,1
2,11:45-12:00,11,1,1
2,12:00-12:15,11,1,1
2,12:15-12:30,11,1,1
2,12:30-12:45,11,1,1
2,12:45-13:00,11,1,1
2,13:00-13:15,11,1,1
2,13:15-13:30,11,1,1
2,13:30-13:45,11,1,1
2,13:45-14:00,11,1,1
2,14:00-14:15,11,2,2
2,14:15-14:30,11,1,1
2,14:30-14:45,11,1,1
2,14:45-15:00,11,1,1
2,15:00-15:15,11,1,1
2,15:15-15:30,11,1,1
2,15:30-15:45,11,1,1
2,15:45-16:00,11,1,1
2,16:00-16:15,11,1,1
2,16:15-16:30,11,1,1
2,16:30-16:45,11,1,1
2,16:45-17:00,11,1,1
2,17:00-17:15,11,1,1
2,17:15-17:30,11,2,2
2,17:30-17:45,11,1,1
2,17:45-18:00,11,1,1
2,18:00-18:15,11,1,1
2,18:15-18:30,11,1,1
2,18:30-18:45,11,2,2
2,18:45-19:00,11,1,1
2,19:00-19:15,11,1,1
2,19:15-19:30,11,1,1
2,19:30-19:45,11,1,1
2,19:45-20:00,11,1,1
2,20:00-20:15,11,2,2
2,20:15-20:30,11,1,1
2,20:30-20:45,11,2,2
2,20:45-21:00,11,2,2
2,21:00-21:15,11,2,2
2,21:15-21:30,11,2,2
2,21:30-21:45,11,1,1
2,21:45-22:00,11,1,1
2,22:00-22:15,11,2,2
2,22:15-22:30,11,1,1
2,22:30-22:45,11,1,1
2,22:45-23:00,11,1,1
2,23:00-23:15,11,1,1
2,23:15-23:30,11,1,1
2,23:30-23:45,11,2,2
2,23:45-00:00,11,1,1
3,00:00-00:15,11,2,2
3,00:15-00:30,11,1,1
3,00:30-00:45,11,1,1
3,00:45-01:00,11,1,1
3,01:00-01:15,11,1,1
3,01:15-01:30,11,2,2
3,01:30-01:45,11,2,2
3,01:45-02:00,11,1,1
3,02:00-02:15,11,1,1
3,02:15-02:30,11,1,1
3,02:30-02:45,11,1,1
3,02:45-03:00,11,2,2
3,03:00-03:15,11,1,1
3,03:15-03:30,11,1,1
3,03:30-03:45,11,2,2
3,03:45-04:00,11,1,1
3,04:00-04:15,11,1,1
3,04:15-04:30,11,1,1
3,04:30-04:45,11,1,1
3,04:45-05:00,11,1,1
3,05:00-05:15,11,1,1
3,05:15-05:30,11,1,1
3,05:30-05:45,11,1,1
3,05:45-06:00,11,1,1
3,06:00-06:15,11,1,1
3,06:15-06:30,11,1,1
3,06:30-06:45,11,1,1
3,06:45-07:00,11,1,1
3,07:00-07:15,11,1,1
3,07:15-07:30,11,1,1
3,07:30-07:45,11,1,1
3,07:45-08:00,11,2,2
3,08:00-08:15,11,1,1
3,08:15-08:30,11,1,1
3,08:30-08:45,11,1,1
3,08:45-09:00,11,1,1
3,09:00-09:15,11,1,1
3,09:15-09:30,11,1,1
3,09:30-09:45,11,1,1
3,09:45-10:00,11,2,2
3,10:00-10:15,11,1,1
3,10:15-10:30,11,1,1
3,10:30-10:45,11,1,1
3,10:45-11:00,11,1,1
3,11:00-11:15,11,2,2
3,11:15-11:30,11,1,1
3,11:30-11:45,11,1,1
3,11:45-12:00,11,1,1
3,12:00-12:15,11,1,1
3,12:15-12:30,11,2,2
3,12:30-12:45,11,2,2
3,12:45-13:00,11,1,1
3,13:00-13:15,11,1,1
3,13:15-13:30,11,1,1
3,13:30-13:45,11,1,1
3,13:45-14:00,11,2,2
3,14:00-14:15,11,1,1
3,14:15-14:30,11,1,1
3,14:30-14:45,11,1,1
3,14:45-15:00,11,2,2
3,15:00-15:15,11,1,1
3,15:15-15:30,11,2,2
3,15:30-15:45,11,2,2
3,15:45-16:00,11,1,1
3,16:00-16:15,11,1,1
3,16:15-16:30,11,1,1
3,16:30-16:45,11,1,1
3,16:45-17:00,11,1,1
3,17:00-17:15,11,1,1
3,17:15-17:30,11,1,1
3,17:30-17:45,11,1,1
3,17:45-18:00,11,2,2
3,18:00-18:15,11,1,1
3,18:15-18:30,11,1,1
3,18:30-18:45,11,2,2
3,18:45-19:00,11,1,1
3,19:00-19:15,11,1,1
3,19:15-19:30,11,1,1
3,19:30-19:45,11,1,1
3,19:45-20:00,11,1,1
3,20:00-20:15,11,1,1
3,20:15-20:30,11,1,1
3,20:30-20:45,11,1,1
3,20:45-21:00,11,1,1
3,21:00-21:15,11,1,1
3,21:15-21:30,11,1,1
3,21:30-21:45,11,1,1
3,21:45-22:00,11,1,1
3,22:00-22:15,11,1,1
3,22:15-22:30,11,1,1
3,22:30-22:45,11,1,1
3,22:45-23:00,11,1,1
3,23:00-23:15,11,1,1
3,23:15-23:30,11,1,1
3,23:30-23:45,11,1,1
3,23:45-00:00,11,1,1
4,00:00-00:15,11,1,1
4,00:15-00:30,11,1,1
4,00:30-00:45,11,1,1
4,00:45-01:00,11,1,1
4,01:00-01:15,11,1,1
4,01:15-01:30,11,1,1
4,01:30-01:45,11,1,1
4,01:45-02:00,11,1,1
4,02:00-02:15,11,1,1
4,02:15-02:30,11,1,1
4,02:30-02:45,11,1,1
4,02:45-03:00,11,1,1
4,03:00-03:15,11,1,1
4,03:15-03:30,11,1,1
4,03:30-03:45,11,1,1
4,03:45-04:00,11,1,1
4,04:00-04:15,11,1,1
4,04:15-04:30,11,1,1
4,04:30-04:45,11,1,1
4,04:45-05:00,11,1,1
4,05:00-05:15,11,1,1
4,05:15-05:30,11,1,1
4,05:30-05:45,11,1,1
4,05:45-06:00,11,1,1
4,06:00-06:15,11,2,2
4,06:15-06:30,11,2,2
4,06:30-06:45,11,1,1
4,06:45-07:00,11,1,1
4,07:00-07:15,11,1,1
4,07:15-07:30,11,2,2
4,07:30-07:45,11,1,1
4,07:45-08:00,11,1,1
4,08:00-08:15,11,1,1
4,08:15-08:30,11,1,1
4,08:30-08:45,11,1,1
4,08:45-09:00,11,1,1
4,09:00-09:15,11,1,1
4,09:15-09:30,11,1,1
4,09:30-09:45,11,1,1
4,09:45-10:00,11,1,1
4,10:00-10:15,11,1,1
4,10:15-10:30,11,1,1
4,10:30-10:45,11,1,1
4,10:45-11:00,11,1,1
4,11:00-11:15,11,1,1
4,11:15-11:30,11,1,1
4,11:30-11:45,11,1,1
4,11:45-12:00,11,1,1
4,12:00-12:15,11,1,1
4,12:15-12:30,11,1,1
4,12:30-12:45,11,1,1
4,12:45-13:00,11,1,1
4,13:00-13:15,11,1,1
4,13:15-13:30,11,1,1
4,13:30-13:45,11,1,1
4,13:45-14:00,11,1,1
4,14:00-14:15,11,1,1
4,14:15-14:30,11,1,1
4,14:30-14:45,11,2,2
4,14:45-15:00,11,1,1
4,15:00-15:15,11,1,1
4,15:15-15:30,11,1,1
4,15:30-15:45,11,1,1
4,15:45-16:00,11,1,1
4,16:00-16:15,11,1,1
4,16:15-16:30,11,1,1
4,16:30-16:45,11,1,1
4,16:45-17:00,11,1,1
4,17:00-17:15,11,1,1
4,17:15-17:30,11,1,1
4,17:30-17:45,11,1,1
4,17:45-18:00,11,1,1
4,18:00-18:15,11,1,1
4,18:15-18:30,11,1,1
4,18:30-18:45,11,1,1
4,18:45-19:00,11,1,1
4,19:00-19:15,11,1,1
4,19:15-19:30,11,1,1
4,19:30-19:45,11,1,1
4,19:45-20:00,11,1,1
4,20:00-20:15,11,1,1
4,20:15-20:30,11,1,1
4,20:30-20:45,11,1,1
4,20:45-21:00,11,1,1
4,21:00-21:15,11,1,1
4,21:15-21:30,11,1,1
4,21:30-21:45,11,1,1
4,21:45-22:00,11,1,1
4,22:00-22:15,11,1,1
4,22:15-22:30,11,1,1
4,22:30-22:45,11,1,1
4,22:45-23:00,11,1,1
4,23:00-23:15,11,1,1
4,23:15-23:30,11,1,1
4,23:30-23:45,11,1,1
4,23:45-00:00,11,1,1
5,00:00-00:15,11,1,1
5,00:15-00:30,11,1,1
5,00:30-00:45,11,1,1
5,00:45-01:00,11,1,1
5,01:00-01:15,11,1,1
5,01:15-01:30,11,1,1
5,01:30-01:45,11,1,1
5,01:45-02:00,11,1,1
5,02:00-02:15,11,1,1
5,02:15-02:30,11,1,1
5,02:30-02:45,11,1,1
5,02:45-03:00,11,1,1
5,03:00-03:15,11,1,1
5,03:15-03:30,11,1,1
5,03:30-03:45,11,1,1
5,03:45-04:00,11,1,1
5,04:00-04:15,11,1,1
5,04:15-04:30,11,1,1
5,04:30-04:45,11,1,1
5,04:45-05:00,11,1,1
5,05:00-05:15,11,2,2
5,05:15-05:30,11,1,1
5,05:30-05:45,11,1,1
5,05:45-06:00,11,1,1
5,06:00-06:15,11,1,1
5,06:15-06:30,11,1,1
5,06:30-06:45,11,1,1
5,06:45-07:00,11,1,1
5,07:00-07:15,11,1,1
5,07:15-07:30,11,2,2
5,07:30-07:45,11,2,2
5,07:45-08:00,11,1,1
5,08:00-08:15,11,2,2
5,08:15-08:30,11,1,1
5,08:30-08:45,11,2,2
5,08:45-09:00,11,1,1
5,09:00-09:15,11,2,2
5,09:15-09:30,11,1,1
5,09:30-09:45,11,2,2
5,09:45-10:00,11,1,1
5,10:00-10:15,11,1,1
5,10:15-10:30,11,1,1
5,10:30-10:45,11,2,2
5,10:45-11:00,11,1,1
5,11:00-11:15,11,2,2
5,11:15-11:30,11,1,1
5,11:30-11:45,11,1,1
5,11:45-12:00,11,2,2
5,12:00-12:15,11,2,2
5,12:15-12:30,11,2,2
5,12:30-12:45,11,1,1
5,12:45-13:00,11,1,1
5,13:00-13:15,11,1,1
5,13:15-13:30,11,1,1
5,13:30-13:45,11,2,2
5,13:45-14:00,11,1,1
5,14:00-14:15,11,2,2
5,14:15-14:30,11,1,1
5,14:30-14:45,11,1,1
5,14:45-15:00,11,2,2
5,15:00-15:15,11,1,1
5,15:15-15:30,11,1,1
5,15:30-15:45,11,2,2
5,15:45-16:00,11,2,2
5,16:00-16:15,11,2,2
5,16:15-16:30,11,1,1
5,16:30-16:45,11,1,1
5,16:45-17:00,11,2,2
5,17:00-17:15,11,2,2
5,17:15-17:30,11,1,1
5,17:30-17:45,11,1,1
5,17:45-18:00,11,1,1
5,18:00-18:15,11,1,1
5,18:15-18:30,11,1,1
5,18:30-18:45,11,1,1
5,18:45-19:00,11,1,1
5,19:00-19:15,11,1,1
5,19:15-19:30,11,1,1
5,19:30-19:45,11,1,1
5,19:45-20:00,11,1,1
5,20:00-20:15,11,1,1
5,20:15-20:30,11,1,1
5,20:30-20:45,11,1,1
5,20:45-21:00,11,1,1
5,21:00-21:15,11,1,1
5,21:15-21:30,11,1,1
5,21:30-21:45,11,1,1
5,21:45-22:00,11,1,1
5,22:00-22:15,11,1,1
5,22:15-22:30,11,1,1
5,22:30-22:45,11,1,1
5,22:45-23:00,11,1,1
5,23:00-23:15,11,1,1
5,23:15-23:30,11,1,1
5,23:30-23:45,11,1,1
5,23:45-00:00,11,1,1
6,00:00-00:15,11,1,1
6,00:15-00:30,11,1,1
6,00:30-00:45,11,1,1
6,00:45-01:00,11,1,1
6,01:00-01:15,11,1,1
6,01:15-01:30,11,1,1
6,01:30-01:45,11,1,1
6,01:45-02:00,11,1,1
6,02:00-02:15,11,1,1
6,02:15-02:30,11,1,1
6,02:30-02:45,11,1,1
6,02:45-03:00,11,1,1
6,03:00-03:15,11,1,1
6,03:15-03:30,11,1,1
6,03:30-03:45,11,1,1
6,03:45-04:00,11,1,1
6,04:00-04:15,11,1,1
6,04:15-04:30,11,1,1
6,04:30-04:45,11,1,1
6,04:45-05:00,11,1,1
6,05:00-05:15,11,1,1
6,05:15-05:30,11,1,1
6,05:30-05:45,11,1,1
6,05:45-06:00,11,1,1
6,06:00-06:15,11,1,1
6,06:15-06:30,11,2,2
6,06:30-06:45,11,1,1
6,06:45-07:00,11,1,1
6,07:00-07:15,11,2,2
6,07:15-07:30,11,1,1
6,07:30-07:45,11,2,2
6,07:45-08:00,11,1,1
6,08:00-08:15,11,2,2
6,08:15-08:30,11,1,1
6,08:30-08:45,11,1,1
6,08:45-09:00,11,1,1
6,09:00-09:15,11,1,1
6,09:15-09:30,11,1,1
6,09:30-09:45,11,1,1
6,09:45-10:00,11,1,1
6,10:00-10:15,11,1,1
6,10:15-10:30,11,1,1
6,10:30-10:45,11,1,1
6,10:45-11:00,11,1,1
6,11:00-11:15,11,1,1
6,11:15-11:30,11,1,1
6,11:30-11:45,11,1,1
6,11:45-12:00,11,1,1
6,12:00-12:15,11,1,1
6,12:15-12:30,11,1,1
6,12:30-12:45,11,1,1
6,12:45-13:00,11,1,1
6,13:00-13:15,11,1,1
6,13:15-13:30,11,1,1
6,13:30-13:45,11,1,1
6,13:45-14:00,11,1,1
6,14:00-14:15,11,1,1
6,14:15-14:30,11,1,1
6,14:30-14:45,11,1,1
6,14:45-15:00,11,1,1
6,15:00-15:15,11,1,1
6,15:15-15:30,11,2,2
6,15:30-15:45,11,1,1
6,15:45-16:00,11,1,1
6,16:00-16:15,11,1,1
6,16:15-16:30,11,1,1
6,16:30-16:45,11,1,1
6,16:45-17:00,11,1,1
6,17:00-17:15,11,1,1
6,17:15-17:30,11,1,1
6,17:30-17:45,11,1,1
6,17:45-18:00,11,1,1
6,18:00-18:15,11,1,1
6,18:15-18:30,11,1,1
6,18:30-18:45,11,1,1
6,18:45-19:00,11,1,1
6,19:00-19:15,11,1,1
6,19:15-19:30,11,1,1
6,19:30-19:45,11,1,1
6,19:45-20:00,11,1,1
6,20:00-20:15,11,1,1
6,20:15-20:30,11,1,1
6,20:30-20:45,11,1,1
6,20:45-21:00,11,1,1
6,21:00-21:15,11,1,1
6,21:15-21:30,11,1,1
6,21:30-21:45,11,1,1
6,21:45-22:00,11,1,1
6,22:00-22:15,11,1,1
6,22:15-22:30,11,1,1
6,22:30-22:45,11,1,1
6,22:45-23:00,11,1,1
6,23:00-23:15,11,1,1
6,23:15-23:30,11,1,1
6,23:30-23:45,11,1,1
6,23:45-00:00,11,1,1
7,00:00-00:15,11,1,1
7,00:15-00:30,11,2,2
7,00:30-00:45,11,1,1
7,00:45-01:00,11,1,1
7,01:00-01:15,11,2,2
7,01:15-01:30,11,2,2
7,01:30-01:45,11,1,1
7,01:45-02:00,11,1,1
7,02:00-02:15,11,1,1
7,02:15-02:30,11,1,1
7,02:30-02:45,11,1,1
7,02:45-03:00,11,1,1
7,03:00-03:15,11,1,1
7,03:15-03:30,11,1,1
7,03:30-03:45,11,1,1
7,03:45-04:00,11,1,1
7,04:00-04:15,11,1,1
7,04:15-04:30,11,1,1
7,04:30-04:45,11,1,1
7,04:45-05:00,11,1,1
7,05:00-05:15,11,1,1
7,05:15-05:30,11,1,1
7,05:30-05:45,11,1,1
7,05:45-06:00,11,1,1
7,06:00-06:15,11,1,1
7,06:15-06:30,11,1,1
7,06:30-06:45,11,1,1
7,06:45-07:00,11,1,1
7,07:00-07:15,11,1,1
7,07:15-07:30,11,1,1
7,07:30-07:45,11,1,1
7,07:45-08:00,11,1,1
7,08:00-08:15,11,1,1
7,08:15-08:30,11,1,1
7,08:30-08:45,11,1,1
7,08:45-09:00,11,1,1
7,09:00-09:15,11,1,1
7,09:15-09:30,11,1,1
7,09:30-09:45,11,1,1
7,09:45-10:00,11,1,1
7,10:00-10:15,11,1,1
7,10:15-10:30,11,1,1
7,10:30-10:45,11,1,1
7,10:45-11:00,11,1,1
7,11:00-11:15,11,1,1
7,11:15-11:30,11,1,1
7,11:30-11:45,11,1,1
7,11:45-12:00,11,1,1
7,12:00-12:15,11,1,1
7,12:15-12:30,11,1,1
7,12:30-12:45,11,1,1
7,12:45-13:00,11,1,1
7,13:00-13:15,11,1,1
7,13:15-13:30,11,1,1
7,13:30-13:45,11,1,1
7,13:45-14:00,11,1,1
7,14:00-14:15,11,1,1
7,14:15-14:30,11,1,1
7,14:30-14:45,11,1,1
7,14:45-15:00,11,1,1
7,15:00-15:15,11,1,1
7,15:15-15:30,11,2,2
7,15:30-15:45,11,1,1
7,15:45-16:00,11,1,1
7,16:00-16:15,11,2,2
7,16:15-16:30,11,2,2
7,16:30-16:45,11,2,2
7,16:45-17:00,11,1,1
7,17:00-17:15,11,1,1
7,17:15-17:30,11,1,1
7,17:30-17:45,11,1,1
7,17:45-18:00,11,1,1
7,18:00-18:15,11,1,1
7,18:15-18:30,11,1,1
7,18:30-18:45,11,1,1
7,18:45-19:00,11,1,1
7,19:00-19:15,11,1,1
7,19:15-19:30,11,1,1
7,19:30-19:45,11,1,1
7,19:45-20:00,11,1,1
7,20:00-20:15,11,1,1
7,20:15-20:30,11,1,1
7,20:30-20:45,11,1,1
7,20:45-21:00,11,1,1
7,21:00-21:15,11,1,1
7,21:15-21:30,11,1,1
7,21:30-21:45,11,1,1
7,21:45-22:00,11,1,1
7,22:00-22:15,11,1,1
7,22:15-22:30,11,1,1
7,22:30-22:45,11,1,1
7,22:45-23:00,11,1,1
7,23:00-23:15,11,1,1
7,23:15-23:30,11,1,1
7,23:30-23:45,11,1,1
7,23:45-00:00,11,1,1
8,00:00-00:15,11,1,1
8,00:15-00:30,11,1,1
8,00:30-00:45,11,1,1
8,00:45-01:00,11,1,1
8,01:00-01:15,11,1,1
8,01:15-01:30,11,1,1
8,01:30-01:45,11,1,1
8,01:45-02:00,11,1,1
8,02:00-02:15,11,1,1
8,02:15-02:30,11,1,1
8,02:30-02:45,11,1,1
8,02:45-03:00,11,1,1
8,03:00-03:15,11,1,1
8,03:15-03:30,11,1,1
8,03:30-03:45,11,1,1
8,03:45-04:00,11,1,1
8,04:00-04:15,11,1,1
8,04:15-04:30,11,1,1
8,04:30-04:45,11,1,1
8,04:45-05:00,11,1,1
8,05:00-05:15,11,1,1
8,05:15-05:30,11,1,1
8,05:30-05:45,11,1,1
8,05:45-06:00,11,1,1
8,06:00-06:15,11,1,1
8,06:15-06:30,11,2,2
8,06:30-06:45,11,1,1
8,06:45-07:00,11,1,1
8,07:00-07:15,11,2,2
8,07:15-07:30,11,1,1
8,07:30-07:45,11,1,1
8,07:45-08:00,11,1,1
8,08:00-08:15,11,1,1
8,08:15-08:30,11,1,1
8,08:30-08:45,11,1,1
8,08:45-09:00,11,1,1
8,09:00-09:15,11,1,1
8,09:15-09:30,11,1,1
8,09:30-09:45,11,1,1
8,09:45-10:00,11,1,1
8,10:00-10:15,11,1,1
8,10:15-10:30,11,1,1
8,10:30-10:45,11,1,1
8,10:45-11:00,11,1,1
8,11:00-11:15,11,1,1
8,11:15-11:30,11,1,1
8,11:30-11:45,11,1,1
8,11:45-12:00,11,1,1
8,12:00-12:15,11,1,1
8,12:15-12:30,11,1,1
8,12:30-12:45,11,1,1
8,12:45-13:00,11,1,1
8,13:00-13:15,11,1,1
8,13:15-13:30,11,1,1
8,13:30-13:45,11,1,1
8,13:45-14:00,11,1,1
8,14:00-14:15,11,1,1
8,14:15-14:30,11,2,2
8,14:30-14:45,11,1,1
8,14:45-15:00,11,2,2
8,15:00-15:15,11,1,1
8,15:15-15:30,11,1,1
8,15:30-15:45,11,1,1
8,15:45-16:00,11,1,1
8,16:00-16:15,11,1,1
8,16:15-16:30,11,1,1
8,16:30-16:45,11,1,1
8,16:45-17:00,11,1,1
8,17:00-17:15,11,1,1
8,17:15-17:30,11,1,1
8,17:30-17:45,11,1,1
8,17:45-18:00,11,1,1
8,18:00-18:15,11,1,1
8,18:15-18:30,11,1,1
8,18:30-18:45,11,1,1
8,18:45-19:00,11,1,1
8,19:00-19:15,11,1,1
8,19:15-19:30,11,1,1
8,19:30-19:45,11,1,1
8,19:45-20:00,11,1,1
8,20:00-20:15,11,1,1
8,20:15-20:30,11,1,1
8,20:30-20:45,11,1,1
8,20:45-21:00,11,1,1
8,21:00-21:15,11,1,1
8,21:15-21:30,11,1,1
8,21:30-21:45,11,1,1
8,21:45-22:00,11,1,1
8,22:00-22:15,11,1,1
8,22:15-22:30,11,1,1
8,22:30-22:45,11,1,1
8,22:45-23:00,11,1,1
8,23:00-23:15,11,1,1
8,23:15-23:30,11,2,2
8,23:30-23:45,11,1,1
8,23:45-00:00,11,1,1
9,00:00-00:15,11,1,1
9,00:15-00:30,11,1,1
9,00:30-00:45,11,1,1
9,00:45-01:00,11,1,1
9,01:00-01:15,11,1,1
9,01:15-01:30,11,1,1
9,01:30-01:45,11,1,1
9,01:45-02:00,11,1,1
9,02:00-02:15,11,1,1
9,02:15-02:30,11,1,1
9,02:30-02:45,11,1,1
